Matricula,Carrera,EstatusAlumno,CuatrimestreActual,Materia,Periodo,EstatusMateria,Final,Extr,EstatusCardex,PeriodoCursado,PlanEstudiosClave,Credito
IEN20200121,Ingeniería en Energía,Irregular,6,Redes Eléctricas,2022-2,Aprobada,76.4,,Ordinario,2022-2,IEN-2020,6
IEN20200121,Ingeniería en Energía,Irregular,6,Física II,2024-2,Aprobada,80.3,,Ordinario,2024-2,IEN-2020,6
IEN20200121,Ingeniería en Energía,Irregular,6,Instrumentación,2022-1,Aprobada,78.0,,Ordinario,2022-1,IEN-2020,5
IEN20200122,Ingeniería en Energía,Irregular,1,Química General,2022-1,Aprobada,81.2,,Ordinario,2022-1,IEN-2020,6
IEN20200122,Ingeniería en Energía,Irregular,1,Álgebra Lineal,2022-1,Reprobada,67.3,69.1,Extraordinario no acreditado,2022-1,IEN-2020,6
IEN20200122,Ingeniería en Energía,Irregular,1,Física I,2022-1,Reprobada,62.5,,Sin derecho,2022-1,IEN-2020,6
IEN20230123,Ingeniería en Energía,Activo,3,Física I,2023-1,Reprobada,69.3,,Recursamiento,2023-1,IEN-2020,6
IEN20230123,Ingeniería en Energía,Activo,3,Física II,2023-1,Reprobada,57.7,,Recursamiento,2023-1,IEN-2020,6
IEN20230123,Ingeniería en Energía,Activo,3,Álgebra Lineal,2023-1,Aprobada,76.9,,Ordinario,2023-1,IEN-2020,6
IEN20230123,Ingeniería en Energía,Activo,3,Introducción a la Energía,2022-2,Aprobada,75.0,,Ordinario,2022-2,IEN-2020,4
IEN20230123,Ingeniería en Energía,Activo,3,Inglés III,2022-1,Reprobada,59.3,54.9,Extraordinario no acreditado,2022-1,IEN-2020,4
IAG20200124,Ingeniería Agroindustrial,Irregular,9,Emprendimiento,2022-2,Aprobada,77.1,,Ordinario,2022-2,IAG-2020,4
IAG20200124,Ingeniería Agroindustrial,Irregular,9,Operaciones Unitarias I,2025-1,Aprobada,81.7,,Ordinario,2025-1,IAG-2020,7
IAG20200124,Ingeniería Agroindustrial,Irregular,9,Procesos Agroindustriales,2024-2,Reprobada,67.2,,Sin derecho,2024-2,IAG-2020,7
IAG20200124,Ingeniería Agroindustrial,Irregular,9,Operaciones Unitarias II,2024-2,Aprobada,73.9,,Ordinario,2024-2,IAG-2020,7
IAG20200124,Ingeniería Agroindustrial,Irregular,9,Administración de la Producción,2023-1,Reprobada,67.6,,Sin derecho,2023-1,IAG-2020,5
IAG20200124,Ingeniería Agroindustrial,Irregular,9,Estadística,2025-1,Aprobada,90.5,,Ordinario,2025-1,IAG-2020,5
IBM20220125,Ingeniería Biomédica,Activo,6,Bioinstrumentación I,2023-2,Aprobada,92.9,,Ordinario,2023-2,IBM-2020,7
IBM20220125,Ingeniería Biomédica,Activo,6,Electrónica Analógica,2024-1,Aprobada,83.0,,Ordinario,2024-1,IBM-2020,6
IBM20220125,Ingeniería Biomédica,Activo,6,Biomateriales,2022-2,Aprobada,82.6,,Ordinario,2022-2,IBM-2020,6
IBM20220125,Ingeniería Biomédica,Activo,6,Bioinstrumentación II,2023-1,Aprobada,72.6,,Ordinario,2023-1,IBM-2020,7
IBM20220125,Ingeniería Biomédica,Activo,6,Imágenes Médicas,2022-2,Aprobada,67.1,76.7,Extraordinario,2022-2,IBM-2020,7
IBM20220125,Ingeniería Biomédica,Activo,6,Electrónica Digital,2023-2,Aprobada,76.6,,Ordinario,2023-2,IBM-2020,6
IEN20240126,Ingeniería en Energía,Irregular,6,Electrónica de Potencia,2022-2,Aprobada,83.1,,Ordinario,2022-2,IEN-2020,6
IEN20240126,Ingeniería en Energía,Irregular,6,Eficiencia Energética,2023-1,Aprobada,84.9,,Ordinario,2023-1,IEN-2020,6
IEN20240126,Ingeniería en Energía,Irregular,6,Almacenamiento de Energía,2022-2,Aprobada,87.5,,Ordinario,2022-2,IEN-2020,6
IAG20200127,Ingeniería Agroindustrial,Activo,6,Operaciones Unitarias II,2023-1,Aprobada,69.9,84.2,Extraordinario,2023-1,IAG-2020,7
IAG20200127,Ingeniería Agroindustrial,Activo,6,Química General,2024-2,Aprobada,75.1,,Ordinario,2024-2,IAG-2020,6
IAG20200127,Ingeniería Agroindustrial,Activo,6,Termodinámica,2023-1,Aprobada,82.1,,Ordinario,2023-1,IAG-2020,6
IAG20200127,Ingeniería Agroindustrial,Activo,6,Biología,2024-1,Aprobada,80.7,,Ordinario,2024-1,IAG-2020,6
IAG20200127,Ingeniería Agroindustrial,Activo,6,Inglés II,2024-2,Aprobada,76.9,,Ordinario,2024-2,IAG-2020,4
IAG20200127,Ingeniería Agroindustrial,Activo,6,Tecnología de Lácteos,2023-1,Aprobada,90.4,,Ordinario,2023-1,IAG-2020,6
IAG20200127,Ingeniería Agroindustrial,Activo,6,Introducción a la Agroindustria,2024-2,Aprobada,73.6,,Ordinario,2024-2,IAG-2020,4
IAG20200127,Ingeniería Agroindustrial,Activo,6,Bioquímica,2023-1,Aprobada,84.6,,Ordinario,2023-1,IAG-2020,6
IAG20200127,Ingeniería Agroindustrial,Activo,6,Inglés III,2024-1,Aprobada,87.3,,Ordinario,2024-1,IAG-2020,4
IEN20230128,Ingeniería en Energía,Activo,2,Estadística,2022-2,Cursando,,,En curso,2022-2,IEN-2020,5
IEN20230128,Ingeniería en Energía,Activo,2,Química General,2022-1,Aprobada,71.1,,Ordinario,2022-1,IEN-2020,6
IEN20230128,Ingeniería en Energía,Activo,2,Física I,2022-2,Aprobada,60.9,72.7,Extraordinario,2022-2,IEN-2020,6
IEN20230128,Ingeniería en Energía,Activo,2,Circuitos Eléctricos,2022-1,Cursando,,,En curso,2022-1,IEN-2020,6
IEN20200129,Ingeniería en Energía,Activo,8,Biomasa,2023-1,Aprobada,73.8,,Ordinario,2023-1,IEN-2020,5
IEN20200129,Ingeniería en Energía,Activo,8,Almacenamiento de Energía,2023-1,Aprobada,93.4,,Ordinario,2023-1,IEN-2020,6
IEN20200129,Ingeniería en Energía,Activo,8,Cálculo Integral,2025-1,Aprobada,83.0,,Ordinario,2025-1,IEN-2020,6
IEN20200129,Ingeniería en Energía,Activo,8,Cálculo Diferencial,2025-1,Aprobada,86.4,,Ordinario,2025-1,IEN-2020,6
IEN20200129,Ingeniería en Energía,Activo,8,Inglés I,2025-1,Aprobada,73.5,,Ordinario,2025-1,IEN-2020,4
IDS20210130,Ingeniería en Desarrollo de Software,Activo,5,Programación Orientada a Objetos,2023-1,Aprobada,91.4,,Ordinario,2023-1,IDS-2020,7
IDS20210130,Ingeniería en Desarrollo de Software,Activo,5,Álgebra Lineal,2024-1,Aprobada,92.5,,Ordinario,2024-1,IDS-2020,6
IDS20210130,Ingeniería en Desarrollo de Software,Activo,5,Inglés III,2023-1,Reprobada,68.7,68.9,Extraordinario no acreditado,2023-1,IDS-2020,4
IBM20230131,Ingeniería Biomédica,Activo,4,Bioinstrumentación II,2022-1,Aprobada,57.9,75.7,Extraordinario,2022-1,IBM-2020,7
IBM20230131,Ingeniería Biomédica,Activo,4,Física Médica,2022-1,Reprobada,59.7,,Sin derecho,2022-1,IBM-2020,6
IBM20230131,Ingeniería Biomédica,Activo,4,Probabilidad y Estadística,2023-2,Aprobada,70.8,,Ordinario,2023-2,IBM-2020,5
IBM20230131,Ingeniería Biomédica,Activo,4,Anatomía y Fisiología II,2022-2,Aprobada,73.4,,Ordinario,2022-2,IBM-2020,7
IEN20200132,Ingeniería en Energía,Activo,4,Cálculo Diferencial,2023-1,Aprobada,77.0,,Ordinario,2023-1,IEN-2020,6
IEN20200132,Ingeniería en Energía,Activo,4,Máquinas Eléctricas,2022-2,Aprobada,72.3,,Ordinario,2022-2,IEN-2020,6
IEN20200132,Ingeniería en Energía,Activo,4,Transferencia de Calor,2022-2,Cursando,,,En curso,2022-2,IEN-2020,6
IEN20200132,Ingeniería en Energía,Activo,4,Mecánica de Fluidos,2022-2,Aprobada,71.7,,Ordinario,2022-2,IEN-2020,6
IEN20200132,Ingeniería en Energía,Activo,4,Estadística,2023-1,Aprobada,90.2,,Ordinario,2023-1,IEN-2020,5
IEN20200132,Ingeniería en Energía,Activo,4,Inglés I,2023-2,Aprobada,80.4,,Ordinario,2023-2,IEN-2020,4
IEN20200132,Ingeniería en Energía,Activo,4,Inglés IV,2022-1,Cursando,,,En curso,2022-1,IEN-2020,4
IAG20210133,Ingeniería Agroindustrial,Activo,3,Bioquímica,2022-1,Cursando,,,En curso,2022-1,IAG-2020,6
IAG20210133,Ingeniería Agroindustrial,Activo,3,Biología,2022-2,Aprobada,72.5,,Ordinario,2022-2,IAG-2020,6
IAG20210133,Ingeniería Agroindustrial,Activo,3,Inglés II,2022-2,Aprobada,80.2,,Ordinario,2022-2,IAG-2020,4
IAG20210133,Ingeniería Agroindustrial,Activo,3,Química General,2023-1,Aprobada,98.8,,Ordinario,2023-1,IAG-2020,6
IAG20210133,Ingeniería Agroindustrial,Activo,3,Dibujo Industrial,2022-1,Cursando,,,En curso,2022-1,IAG-2020,4
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Programación Orientada a Objetos,2025-1,Reprobada,63.9,,Sin derecho,2025-1,IDS-2020,7
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Bases de Datos II,2025-1,Reprobada,68.9,,Ordinario no acreditado,2025-1,IDS-2020,6
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Redes de Computadoras,2024-1,Aprobada,76.5,,Ordinario,2024-1,IDS-2020,6
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Gestión de Proyectos,2023-2,Aprobada,79.1,,Ordinario,2023-2,IDS-2020,5
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Sistemas Operativos,2024-2,Aprobada,71.3,,Ordinario,2024-2,IDS-2020,6
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Inglés II,2025-1,Aprobada,94.4,,Ordinario,2025-1,IDS-2020,4
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Cálculo Integral,2025-1,Reprobada,69.7,,Ordinario no acreditado,2025-1,IDS-2020,6
IDS20240134,Ingeniería en Desarrollo de Software,Egresado,9,Analítica de Datos,2022-2,Reprobada,68.4,64.2,Extraordinario no acreditado,2022-2,IDS-2020,6
IAG20220135,Ingeniería Agroindustrial,Activo,7,Álgebra Lineal,2025-1,Aprobada,73.9,,Ordinario,2025-1,IAG-2020,6
IAG20220135,Ingeniería Agroindustrial,Activo,7,Bioprocesos,2022-2,Aprobada,84.8,,Ordinario,2022-2,IAG-2020,6
IAG20220135,Ingeniería Agroindustrial,Activo,7,Operaciones Unitarias I,2024-2,Aprobada,85.4,,Ordinario,2024-2,IAG-2020,7
IAG20220135,Ingeniería Agroindustrial,Activo,7,Dibujo Industrial,2024-2,Aprobada,78.2,,Ordinario,2024-2,IAG-2020,4
IAG20220135,Ingeniería Agroindustrial,Activo,7,Control de Calidad,2023-2,Aprobada,74.6,,Ordinario,2023-2,IAG-2020,6
IAG20220135,Ingeniería Agroindustrial,Activo,7,Bioquímica,2023-2,Aprobada,80.7,,Ordinario,2023-2,IAG-2020,6
IAG20220135,Ingeniería Agroindustrial,Activo,7,Tecnología de Cárnicos,2022-1,Aprobada,73.8,,Ordinario,2022-1,IAG-2020,6
IAG20220135,Ingeniería Agroindustrial,Activo,7,Introducción a la Agroindustria,2024-2,Aprobada,87.4,,Ordinario,2024-2,IAG-2020,4
IEN20200136,Ingeniería en Energía,Activo,4,Inglés III,2023-1,Aprobada,77.2,,Ordinario,2023-1,IEN-2020,4
IEN20200136,Ingeniería en Energía,Activo,4,Máquinas Eléctricas,2022-2,Aprobada,79.0,,Ordinario,2022-2,IEN-2020,6
IEN20200136,Ingeniería en Energía,Activo,4,Termodinámica I,2023-1,Aprobada,77.6,,Ordinario,2023-1,IEN-2020,7
IEN20200136,Ingeniería en Energía,Activo,4,Cálculo Diferencial,2022-2,Aprobada,82.0,,Ordinario,2022-2,IEN-2020,6
IEN20200136,Ingeniería en Energía,Activo,4,Inglés IV,2022-1,Aprobada,70.8,,Ordinario,2022-1,IEN-2020,4
IEN20200136,Ingeniería en Energía,Activo,4,Mecánica de Fluidos,2022-2,Aprobada,72.7,,Ordinario,2022-2,IEN-2020,6
IEN20200136,Ingeniería en Energía,Activo,4,Introducción a la Energía,2023-2,Aprobada,96.0,,Ordinario,2023-2,IEN-2020,4
IBM20240137,Ingeniería Biomédica,Activo,4,Biología Celular,2023-1,Aprobada,72.0,,Ordinario,2023-1,IBM-2020,6
IBM20240137,Ingeniería Biomédica,Activo,4,Química Orgánica,2022-2,Aprobada,84.5,,Ordinario,2022-2,IBM-2020,6
IBM20240137,Ingeniería Biomédica,Activo,4,Biomecánica,2022-2,Aprobada,86.0,,Ordinario,2022-2,IBM-2020,6
IAG20210138,Ingeniería Agroindustrial,Activo,1,Álgebra Lineal,2022-1,Aprobada,73.0,,Ordinario,2022-1,IAG-2020,6
IAG20210138,Ingeniería Agroindustrial,Activo,1,Inglés I,2022-1,Aprobada,85.2,,Ordinario,2022-1,IAG-2020,4
IAG20210138,Ingeniería Agroindustrial,Activo,1,Química General,2022-2,Aprobada,78.3,,Ordinario,2022-2,IAG-2020,6
IEN20210139,Ingeniería en Energía,Activo,9,Gestión Ambiental,2024-1,Aprobada,77.8,,Ordinario,2024-1,IEN-2020,5
IEN20210139,Ingeniería en Energía,Activo,9,Cálculo Integral,2025-1,Aprobada,78.4,,Ordinario,2025-1,IEN-2020,6
IEN20210139,Ingeniería en Energía,Activo,9,Máquinas Eléctricas,2024-2,Aprobada,69.4,73.6,Extraordinario,2024-2,IEN-2020,6
IEN20210139,Ingeniería en Energía,Activo,9,Eficiencia Energética,2024-1,Aprobada,74.8,,Ordinario,2024-1,IEN-2020,6
IEN20210139,Ingeniería en Energía,Activo,9,Mercados de Energía,2023-1,Aprobada,84.7,,Ordinario,2023-1,IEN-2020,5
IEN20210139,Ingeniería en Energía,Activo,9,Mecánica de Fluidos,2025-1,Aprobada,73.5,,Ordinario,2025-1,IEN-2020,6
IEN20210139,Ingeniería en Energía,Activo,9,Normatividad Energética,2022-2,Aprobada,90.6,,Ordinario,2022-2,IEN-2020,5
IAG20230140,Ingeniería Agroindustrial,Activo,2,Inglés II,2022-2,Cursando,,,En curso,2022-2,IAG-2020,4
IAG20230140,Ingeniería Agroindustrial,Activo,2,Microbiología,2022-1,Cursando,,,En curso,2022-1,IAG-2020,6
IAG20230140,Ingeniería Agroindustrial,Activo,2,Inglés I,2023-1,Aprobada,90.2,,Ordinario,2023-1,IAG-2020,4
IAG20230141,Ingeniería Agroindustrial,Activo,1,Biología,2022-1,Aprobada,84.6,,Ordinario,2022-1,IAG-2020,6
IAG20230141,Ingeniería Agroindustrial,Activo,1,Química General,2022-1,Aprobada,84.8,,Ordinario,2022-1,IAG-2020,6
IAG20230141,Ingeniería Agroindustrial,Activo,1,Álgebra Lineal,2022-2,Cursando,,,En curso,2022-2,IAG-2020,6
IDS20210142,Ingeniería en Desarrollo de Software,Activo,1,Fundamentos de Programación,2022-1,Aprobada,76.4,,Ordinario,2022-1,IDS-2020,7
IDS20210142,Ingeniería en Desarrollo de Software,Activo,1,Comunicación Oral y Escrita,2022-2,Aprobada,87.2,,Ordinario,2022-2,IDS-2020,4
IDS20210142,Ingeniería en Desarrollo de Software,Activo,1,Inglés I,2022-1,Aprobada,100,,Ordinario,2022-1,IDS-2020,4
IEN20200143,Ingeniería en Energía,Activo,4,Inglés I,2023-2,Aprobada,95.1,,Ordinario,2023-2,IEN-2020,4
IEN20200143,Ingeniería en Energía,Activo,4,Energía Solar,2022-1,Cursando,,,En curso,2022-1,IEN-2020,6
IEN20200143,Ingeniería en Energía,Activo,4,Estadística,2023-1,Aprobada,77.7,,Ordinario,2023-1,IEN-2020,5
IEN20200143,Ingeniería en Energía,Activo,4,Termodinámica II,2022-1,Cursando,,,En curso,2022-1,IEN-2020,7
IEN20200143,Ingeniería en Energía,Activo,4,Introducción a la Energía,2023-2,Aprobada,83.6,,Ordinario,2023-2,IEN-2020,4
IEN20200143,Ingeniería en Energía,Activo,4,Máquinas Eléctricas,2022-2,Aprobada,71.5,,Ordinario,2022-2,IEN-2020,6
IEN20200143,Ingeniería en Energía,Activo,4,Química General,2023-2,Aprobada,84.7,,Ordinario,2023-2,IEN-2020,6
IBM20220144,Ingeniería Biomédica,Activo,5,Inglés I,2023-2,Reprobada,53.1,,Sin derecho,2023-2,IBM-2020,4
IBM20220144,Ingeniería Biomédica,Activo,5,Imágenes Médicas,2022-1,Cursando,,,En curso,2022-1,IBM-2020,7
IBM20220144,Ingeniería Biomédica,Activo,5,Álgebra Lineal,2023-2,Reprobada,69.8,65.0,Extraordinario no acreditado,2023-2,IBM-2020,6
IBM20220144,Ingeniería Biomédica,Activo,5,Electrónica Digital,2022-2,Aprobada,88.1,,Ordinario,2022-2,IBM-2020,6
IBM20220144,Ingeniería Biomédica,Activo,5,Anatomía y Fisiología I,2023-2,Reprobada,64.8,,Ordinario no acreditado,2023-2,IBM-2020,7
IBM20220144,Ingeniería Biomédica,Activo,5,Ingeniería Clínica,2022-1,Reprobada,64.7,,Ordinario no acreditado,2022-1,IBM-2020,6
IBM20220144,Ingeniería Biomédica,Activo,5,Señales Biomédicas,2022-2,Reprobada,68.3,,Sin derecho,2022-2,IBM-2020,6
IBM20240145,Ingeniería Biomédica,Activo,5,Procesamiento de Señales,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IBM20240145,Ingeniería Biomédica,Activo,5,Álgebra Lineal,2024-1,Aprobada,81.7,,Ordinario,2024-1,IBM-2020,6
IBM20240145,Ingeniería Biomédica,Activo,5,Inglés IV,2022-2,Aprobada,95.4,,Ordinario,2022-2,IBM-2020,4
IBM20240145,Ingeniería Biomédica,Activo,5,Inglés I,2023-2,Aprobada,74.4,,Ordinario,2023-2,IBM-2020,4
IEN20210146,Ingeniería en Energía,Activo,8,Física II,2025-1,Aprobada,75.5,,Ordinario,2025-1,IEN-2020,6
IEN20210146,Ingeniería en Energía,Activo,8,Estadía Profesional I,2022-2,Aprobada,82.7,,Ordinario,2022-2,IEN-2020,8
IEN20210146,Ingeniería en Energía,Activo,8,Normatividad Energética,2022-1,Cursando,,,En curso,2022-1,IEN-2020,5
IBM20210147,Ingeniería Biomédica,Activo,8,Anatomía y Fisiología II,2024-2,Reprobada,40.2,,Sin derecho,2024-2,IBM-2020,7
IBM20210147,Ingeniería Biomédica,Activo,8,Proyecto Biomédico II,2022-1,Reprobada,50.0,,Sin derecho,2022-1,IBM-2020,8
IBM20210147,Ingeniería Biomédica,Activo,8,Ingeniería Clínica,2024-1,Aprobada,79.5,,Ordinario,2024-1,IBM-2020,6
IBM20210147,Ingeniería Biomédica,Activo,8,Biomecánica,2024-2,Reprobada,55.8,68.5,Extraordinario no acreditado,2024-2,IBM-2020,6
IAG20220148,Ingeniería Agroindustrial,Activo,6,Dibujo Industrial,2023-2,Aprobada,86.3,,Ordinario,2023-2,IAG-2020,4
IAG20220148,Ingeniería Agroindustrial,Activo,6,Tecnología de Cárnicos,2022-1,Aprobada,89.4,,Ordinario,2022-1,IAG-2020,6
IAG20220148,Ingeniería Agroindustrial,Activo,6,Conservación de Alimentos,2023-2,Aprobada,73.4,,Ordinario,2023-2,IAG-2020,6
IAG20220148,Ingeniería Agroindustrial,Activo,6,Bioprocesos,2022-2,Cursando,,,En curso,2022-2,IAG-2020,6
IAG20220148,Ingeniería Agroindustrial,Activo,6,Operaciones Unitarias I,2023-1,Aprobada,92.9,,Ordinario,2023-1,IAG-2020,7
IEN20240149,Ingeniería en Energía,Activo,9,Estadía Profesional II,2022-1,Aprobada,77.8,,Ordinario,2022-1,IEN-2020,8
IEN20240149,Ingeniería en Energía,Activo,9,Estadía Profesional I,2022-2,Aprobada,91.6,,Ordinario,2022-2,IEN-2020,8
IEN20240149,Ingeniería en Energía,Activo,9,Proyecto Energético II,2022-2,Reprobada,66.8,65.3,Extraordinario no acreditado,2022-2,IEN-2020,8
IEN20240149,Ingeniería en Energía,Activo,9,Biomasa,2023-2,Aprobada,65.1,86.9,Extraordinario,2023-2,IEN-2020,5
IEN20240149,Ingeniería en Energía,Activo,9,Emprendimiento,2022-1,Aprobada,91.5,,Ordinario,2022-1,IEN-2020,4
IEN20240149,Ingeniería en Energía,Activo,9,Cálculo Diferencial,2025-1,Aprobada,74.3,,Ordinario,2025-1,IEN-2020,6
IEN20240149,Ingeniería en Energía,Activo,9,Residencia Profesional,2022-2,Cursando,,,En curso,2022-2,IEN-2020,12
IBM20200150,Ingeniería Biomédica,Activo,4,Química General,2023-2,Aprobada,76.9,,Ordinario,2023-2,IBM-2020,6
IBM20200150,Ingeniería Biomédica,Activo,4,Señales Biomédicas,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IBM20200150,Ingeniería Biomédica,Activo,4,Inglés III,2023-1,Aprobada,96.2,,Ordinario,2023-1,IBM-2020,4
IBM20200150,Ingeniería Biomédica,Activo,4,Inglés I,2023-1,Aprobada,74.0,,Ordinario,2023-1,IBM-2020,4
IBM20200150,Ingeniería Biomédica,Activo,4,Electrónica Analógica,2022-2,Aprobada,86.1,,Ordinario,2022-2,IBM-2020,6
IBM20210151,Ingeniería Biomédica,Activo,8,Cálculo Diferencial,2025-1,Aprobada,76.1,,Ordinario,2025-1,IBM-2020,6
IBM20210151,Ingeniería Biomédica,Activo,8,Inglés II,2025-1,Aprobada,93.4,,Ordinario,2025-1,IBM-2020,4
IBM20210151,Ingeniería Biomédica,Activo,8,Inglés III,2024-1,Reprobada,57.9,58.8,Extraordinario no acreditado,2024-1,IBM-2020,4
IBM20210151,Ingeniería Biomédica,Activo,8,Bioinstrumentación II,2024-2,Aprobada,71.1,,Ordinario,2024-2,IBM-2020,7
IBM20210151,Ingeniería Biomédica,Activo,8,Biomecánica,2024-2,Aprobada,89.4,,Ordinario,2024-2,IBM-2020,6
IBM20210151,Ingeniería Biomédica,Activo,8,Anatomía y Fisiología I,2025-1,Aprobada,78.2,,Ordinario,2025-1,IBM-2020,7
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Gestión de Proyectos,2022-1,Aprobada,44.2,70.9,Extraordinario,2022-1,IDS-2020,5
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Fundamentos de Programación,2024-1,Aprobada,47.3,71.6,Extraordinario,2024-1,IDS-2020,7
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Bases de Datos II,2023-1,Reprobada,53.1,,Ordinario no acreditado,2023-1,IDS-2020,6
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Inglés III,2023-1,Reprobada,50.7,65.7,Extraordinario no acreditado,2023-1,IDS-2020,4
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Calidad de Software,2022-1,Aprobada,41.2,74.0,Extraordinario,2022-1,IDS-2020,5
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Estructuras de Datos,2023-1,Reprobada,55.1,,Recursamiento,2023-1,IDS-2020,7
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Desarrollo Web,2022-2,Reprobada,48.8,,Ordinario no acreditado,2022-2,IDS-2020,7
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Álgebra Lineal,2023-2,Reprobada,64.3,,Ordinario no acreditado,2023-2,IDS-2020,6
IDS20200152,Ingeniería en Desarrollo de Software,Irregular,5,Programación Estructurada,2023-1,Reprobada,39.5,,Recursamiento,2023-1,IDS-2020,7
IEN20230153,Ingeniería en Energía,Irregular,9,Modelado Energético,2023-1,Aprobada,87.1,,Ordinario,2023-1,IEN-2020,6
IEN20230153,Ingeniería en Energía,Irregular,9,Proyecto Energético I,2023-1,Aprobada,70.4,,Ordinario,2023-1,IEN-2020,8
IEN20230153,Ingeniería en Energía,Irregular,9,Inglés II,2025-1,Aprobada,75.7,,Ordinario,2025-1,IEN-2020,4
IEN20230153,Ingeniería en Energía,Irregular,9,Física II,2025-1,Aprobada,77.7,,Ordinario,2025-1,IEN-2020,6
IDS20240154,Ingeniería en Desarrollo de Software,Activo,6,Bases de Datos I,2024-1,Aprobada,86.1,,Ordinario,2024-1,IDS-2020,6
IDS20240154,Ingeniería en Desarrollo de Software,Activo,6,Bases de Datos II,2023-1,Aprobada,88.4,,Ordinario,2023-1,IDS-2020,6
IDS20240154,Ingeniería en Desarrollo de Software,Activo,6,Seguridad Informática,2022-1,Cursando,,,En curso,2022-1,IDS-2020,6
IAG20230155,Ingeniería Agroindustrial,Activo,2,Biología,2022-2,Aprobada,77.3,,Ordinario,2022-2,IAG-2020,6
IAG20230155,Ingeniería Agroindustrial,Activo,2,Introducción a la Agroindustria,2022-2,Aprobada,89.8,,Ordinario,2022-2,IAG-2020,4
IAG20230155,Ingeniería Agroindustrial,Activo,2,Química de Alimentos,2022-1,Aprobada,100,,Ordinario,2022-1,IAG-2020,6
IAG20230155,Ingeniería Agroindustrial,Activo,2,Inglés I,2022-2,Aprobada,92.3,,Ordinario,2022-2,IAG-2020,4
IEN20220156,Ingeniería en Energía,Activo,9,Eficiencia Energética,2024-2,Aprobada,83.8,,Ordinario,2024-2,IEN-2020,6
IEN20220156,Ingeniería en Energía,Activo,9,Instrumentación,2024-1,Aprobada,79.3,,Ordinario,2024-1,IEN-2020,5
IEN20220156,Ingeniería en Energía,Activo,9,Inglés I,2025-1,Aprobada,73.5,,Ordinario,2025-1,IEN-2020,4
IEN20220156,Ingeniería en Energía,Activo,9,Química General,2025-1,Aprobada,66.3,86.1,Extraordinario,2025-1,IEN-2020,6
IEN20220156,Ingeniería en Energía,Activo,9,Proyecto Energético I,2023-1,Reprobada,63.7,,Recursamiento,2023-1,IEN-2020,8
IAG20200157,Ingeniería Agroindustrial,Activo,3,Química de Alimentos,2022-2,Aprobada,68.2,80.0,Extraordinario,2022-2,IAG-2020,6
IAG20200157,Ingeniería Agroindustrial,Activo,3,Inglés I,2023-1,Aprobada,71.9,,Ordinario,2023-1,IAG-2020,4
