id_estudiante,id_periodo,programa,cohorte,estatus_academico,promedio_general,promedio_periodo,porcentaje_avance,porcentaje_asistencia,retardos,num_asesorias,num_incidencias,recursamientos,rezago_materias,creditos_inscritos_periodo,creditos_aprobados_periodo,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IDS20210059,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,84.3,91.9,4.07,74.65,2,1,0,0,2,6.0,6.0,2,4,0,0,0,15.2,8.05,0,1,0,1,3,0,0
IDS20210059,2024-2,Ingeniería en Desarrollo de Software,2021,Regular,83.03,80.5,6.67,70.58,3,0,0,0,2,7.0,7.0,3,5,0,0,0,-3.8,6.36,0,1,0,1,3,1,0
IDS20210068,2023-1,Ingeniería en Desarrollo de Software,2021,Irregular,50.4,50.4,0.0,57.37,4,5,2,0,3,6.0,0.0,1,4,1,1,0,0.0,9.29,2,2,3,2,1,1,0
IDS20210068,2023-2,Ingeniería en Desarrollo de Software,2021,Irregular,49.0,47.6,0.0,54.84,1,4,2,0,4,6.0,0.0,2,4,1,2,0,-2.8,6.33,3,2,3,2,2,2,0
IDS20210068,2024-1,Ingeniería en Desarrollo de Software,2021,Irregular,51.3,55.9,0.0,59.53,1,3,2,1,4,7.0,0.0,3,4,1,3,0,6.9,3.6,2,0,3,0,2,0,0
IDS20210068,2025-1,Ingeniería en Desarrollo de Software,2021,Irregular,53.4,59.7,0.0,50.2,2,4,2,1,5,6.0,0.0,4,5,1,4,0,8.4,2.06,3,2,3,2,1,2,0
IDS20210085,2022-1,Ingeniería en Desarrollo de Software,2021,Irregular,87.8,87.8,2.22,86.72,0,0,0,0,1,6.0,6.0,1,2,0,0,0,0.0,8.75,0,1,0,1,2,0,0
IDS20210085,2022-2,Ingeniería en Desarrollo de Software,2021,Irregular,87.03,86.65,6.67,85.11,1,2,0,0,1,12.0,12.0,2,2,0,0,0,-1.15,1.56,0,1,0,2,1,1,0
IDS20210085,2024-1,Ingeniería en Desarrollo de Software,2021,Irregular,83.25,71.9,8.52,75.09,2,1,0,0,2,5.0,5.0,3,4,0,0,0,-15.13,3.72,0,1,0,1,1,1,0
IDS20210085,2024-2,Ingeniería en Desarrollo de Software,2021,Irregular,83.1,82.5,10.0,74.44,1,0,0,0,2,4.0,4.0,4,4,0,0,0,-0.75,3.72,0,2,0,2,0,1,0
IDS20210085,2025-1,Ingeniería en Desarrollo de Software,2021,Irregular,83.83,87.5,12.59,74.2,2,2,0,0,2,7.0,7.0,5,4,0,0,0,4.4,3.12,0,1,0,1,2,1,0
IDS20210130,2023-1,Ingeniería en Desarrollo de Software,2021,Irregular,80.15,80.15,2.59,66.33,2,3,0,0,3,11.0,7.0,1,4,1,1,0,0.0,126.56,2,2,2,2,1,1,0
IDS20210130,2024-1,Ingeniería en Desarrollo de Software,2021,Irregular,84.27,92.5,4.81,77.41,1,1,0,0,3,6.0,6.0,2,5,0,1,0,12.35,7.26,1,2,1,2,3,1,0
IDS20210142,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,88.2,88.2,4.07,80.62,2,0,0,0,1,11.0,11.0,1,2,0,0,0,0.0,139.24,0,1,0,2,2,0,0
IDS20210142,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,87.87,87.2,5.56,85.01,2,0,0,0,1,4.0,4.0,2,2,0,0,0,-1.0,9.62,0,0,0,0,1,0,0
IDS20210192,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,87.0,87.0,2.59,75.65,1,2,0,0,1,19.0,7.0,1,3,0,0,2,0.0,5.02,0,1,0,1,3,0,1
IDS20210202,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,90.1,90.1,3.33,79.06,2,1,0,0,1,9.0,9.0,1,2,0,0,0,0.0,0.25,0,2,0,2,1,0,0
IDS20210202,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,85.4,76.0,5.56,79.4,1,0,0,0,1,12.0,6.0,2,2,0,0,1,-14.1,5.46,0,1,0,1,2,1,1
IDS20210202,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,83.32,77.1,7.78,78.96,2,1,0,0,1,6.0,6.0,3,3,0,0,0,-8.3,9.67,0,1,0,1,2,0,0
IDS20210202,2024-1,Ingeniería en Desarrollo de Software,2021,Regular,82.13,79.75,11.85,81.44,1,2,0,0,1,11.0,11.0,4,3,0,0,0,-3.57,0.42,0,1,0,2,2,1,0
IDS20210239,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,75.25,75.25,2.22,70.48,3,1,0,0,2,17.0,6.0,1,2,1,1,1,0.0,180.9,1,1,1,1,2,1,1
IDS20210268,2022-1,Ingeniería en Desarrollo de Software,2021,Irregular,91.07,91.07,5.56,82.13,2,1,0,0,1,15.0,15.0,1,2,0,0,0,0.0,10.82,0,3,0,4,0,1,0
IDS20210284,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,70.0,,0.0,74.47,1,0,0,0,1,8.0,0.0,1,2,0,0,1,,4.86,0,0,0,0,2,0,1
IDS20210284,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,72.6,72.6,2.59,79.15,0,2,0,0,1,7.0,7.0,2,2,0,0,0,0.0,9.1,0,0,0,0,2,0,0
IDS20210284,2023-1,Ingeniería en Desarrollo de Software,2021,Regular,72.15,71.7,4.81,73.9,1,2,0,0,1,6.0,6.0,3,2,0,0,0,-0.9,4.46,0,2,0,2,2,1,0
IDS20210284,2024-1,Ingeniería en Desarrollo de Software,2021,Regular,73.3,75.6,6.3,77.31,3,1,0,0,1,4.0,4.0,4,3,0,0,0,3.45,6.63,0,0,0,0,2,1,0
IDS20210284,2025-1,Ingeniería en Desarrollo de Software,2021,Regular,76.05,84.3,7.78,80.81,1,2,0,0,2,4.0,4.0,5,4,0,0,0,11.0,6.7,0,1,0,1,0,1,0
IDS20210326,2022-1,Ingeniería en Desarrollo de Software,2021,Irregular,77.43,77.43,2.96,67.97,2,3,0,0,2,12.0,8.0,1,2,1,1,0,0.0,43.84,1,2,1,2,1,1,0
IDS20210327,2022-1,Ingeniería en Desarrollo de Software,2021,Irregular,68.25,68.25,0.0,62.43,2,4,1,2,1,17.0,0.0,1,2,2,2,1,0.0,0.06,2,1,2,1,2,0,1
IDS20210327,2022-2,Ingeniería en Desarrollo de Software,2021,Irregular,57.35,46.45,2.59,60.89,3,4,0,2,2,13.0,7.0,2,2,1,3,0,-21.8,678.6,2,2,2,2,1,1,0
IDS20210327,2024-2,Ingeniería en Desarrollo de Software,2021,Irregular,58.46,62.9,2.59,52.75,1,4,2,2,4,4.0,0.0,3,5,1,4,0,5.55,3.41,2,1,3,1,2,1,0
IDS20210346,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,79.5,79.5,2.22,75.49,3,2,0,0,1,10.0,6.0,1,2,0,0,1,0.0,6.36,0,1,0,1,2,1,1
IDS20210346,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,84.15,88.8,3.7,85.5,2,1,0,0,1,4.0,4.0,2,2,0,0,0,9.3,4.21,0,0,0,0,1,1,0
IDS20210346,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,81.85,79.55,6.67,73.24,0,1,0,0,1,8.0,8.0,3,3,0,0,0,-4.6,49.7,0,1,0,2,0,0,0
IDS20210356,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,70.0,,0.0,74.14,1,2,0,0,1,7.0,0.0,1,2,0,0,1,,4.7,0,2,0,2,0,0,1
IDS20210356,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,76.6,76.6,2.22,77.6,2,2,0,0,1,6.0,6.0,2,2,0,0,0,0.0,4.94,0,1,0,1,1,1,0
IDS20210356,2023-1,Ingeniería en Desarrollo de Software,2021,Regular,77.95,79.3,3.7,80.0,1,1,0,0,1,4.0,4.0,3,2,0,0,0,2.7,5.22,0,1,0,1,2,1,0
IDS20210356,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,75.73,71.3,5.19,79.38,2,0,0,0,1,4.0,4.0,4,2,0,0,0,-6.65,5.8,0,0,0,0,1,1,0
IDS20210356,2024-1,Ingeniería en Desarrollo de Software,2021,Regular,75.1,73.2,7.04,75.77,2,2,0,0,1,5.0,5.0,5,2,0,0,0,-2.53,7.71,0,1,0,1,1,0,0
IDS20210360,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,83.85,83.85,4.44,81.2,1,0,0,0,1,18.0,12.0,1,2,0,0,1,0.0,1.32,0,1,0,2,0,1,1
IDS20210360,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,85.93,90.1,6.67,80.33,1,1,0,0,1,6.0,6.0,2,2,0,0,0,6.25,2.43,0,1,0,1,2,0,0
IDS20210360,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,85.77,85.3,8.52,78.09,1,0,0,0,1,5.0,5.0,3,3,0,0,0,-0.63,6.25,0,2,0,2,0,0,0
IDS20220005,2022-2,Ingeniería en Desarrollo de Software,2022,Irregular,36.7,36.7,0.0,54.64,3,5,2,0,1,6.0,0.0,1,1,1,1,0,0.0,2.63,2,1,3,1,4,2,0
IDS20220005,2023-1,Ingeniería en Desarrollo de Software,2022,Irregular,52.5,68.3,0.0,65.2,1,1,0,0,2,6.0,0.0,2,1,1,2,0,31.6,9.61,1,2,1,2,2,1,0
IDS20220005,2024-1,Ingeniería en Desarrollo de Software,2022,Irregular,57.48,62.45,0.0,51.5,2,5,2,1,4,11.0,0.0,3,2,2,4,0,9.95,41.6,3,2,3,2,3,2,0
IDS20220005,2024-2,Ingeniería en Desarrollo de Software,2022,Irregular,59.3,62.95,2.22,63.73,1,3,0,2,4,11.0,6.0,4,2,1,5,0,5.48,131.1,2,0,2,0,1,1,0
IDS20220005,2025-1,Ingeniería en Desarrollo de Software,2022,Irregular,57.1,50.5,3.7,54.7,3,4,2,3,4,11.0,4.0,5,2,1,6,0,-8.8,510.76,3,2,3,2,3,1,0
IDS20220014,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,75.5,75.5,2.96,84.09,1,1,0,0,0,8.0,8.0,1,0,0,0,0,0.0,13.69,0,2,0,2,0,0,0
IDS20220014,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,71.37,63.1,2.96,71.08,1,2,0,1,0,5.0,0.0,2,1,1,1,0,-12.4,4.01,1,0,1,0,3,0,0
IDS20220014,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,71.92,73.6,4.44,75.4,2,2,0,1,0,4.0,4.0,3,1,0,1,0,2.23,9.25,0,1,0,1,2,1,0
IDS20220028,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,90.9,90.9,3.7,82.1,2,1,0,0,0,10.0,10.0,1,1,0,0,0,0.0,22.09,0,1,0,2,0,1,0
IDS20220028,2025-1,Ingeniería en Desarrollo de Software,2022,Regular,90.12,89.35,7.41,74.19,2,2,0,0,2,10.0,10.0,2,5,0,0,0,-1.55,1.56,0,1,0,2,2,0,0
IDS20220034,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,82.25,82.25,4.81,82.24,0,2,0,0,1,13.0,13.0,1,2,0,0,0,0.0,1.32,0,2,0,2,2,1,0
IDS20220034,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,79.1,72.8,6.3,73.46,1,2,0,0,1,4.0,4.0,2,2,0,0,0,-9.45,6.18,0,1,0,1,1,1,0
IDS20220053,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,79.5,79.5,2.59,83.41,2,0,0,0,0,13.0,7.0,1,0,0,0,1,0.0,8.7,0,2,0,2,0,1,1
IDS20220053,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,81.93,83.15,5.56,84.42,2,1,0,0,0,8.0,8.0,2,1,0,0,0,3.65,105.06,0,0,0,1,0,0,0
IDS20220069,2024-1,Ingeniería en Desarrollo de Software,2022,Regular,85.4,85.4,2.22,77.4,1,1,0,0,2,6.0,6.0,1,4,0,0,0,0.0,3.88,0,0,0,0,3,1,0
IDS20220069,2024-2,Ingeniería en Desarrollo de Software,2022,Regular,85.7,85.85,6.3,80.23,2,1,0,0,2,11.0,11.0,2,4,0,0,0,0.45,0.0,0,1,0,2,2,0,0
IDS20220069,2025-1,Ingeniería en Desarrollo de Software,2022,Regular,85.82,86.0,10.74,76.05,1,0,0,0,2,12.0,12.0,3,4,0,0,0,0.3,1.96,0,0,0,1,0,0,0
IDS20220088,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,88.6,88.6,2.22,91.33,2,0,0,0,0,6.0,6.0,1,0,0,0,0,0.0,5.04,0,1,0,1,0,1,0
IDS20220088,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,91.85,95.1,4.44,92.42,1,1,0,0,0,6.0,6.0,2,0,0,0,0,6.5,9.61,0,2,0,2,2,0,0
IDS20220088,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,88.33,81.3,7.04,82.72,2,1,0,0,0,7.0,7.0,3,0,0,0,0,-10.55,9.32,0,2,0,2,1,0,0
IDS20220089,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,91.57,91.57,5.56,86.78,0,2,0,0,0,15.0,15.0,1,0,0,0,0,0.0,25.51,0,2,0,3,0,1,0
IDS20220090,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,87.6,87.6,2.22,86.71,1,2,0,0,0,13.0,6.0,1,0,0,0,1,0.0,5.67,0,0,0,0,0,1,1
IDS20220090,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,82.37,79.75,6.67,77.49,2,1,0,0,1,12.0,12.0,2,2,0,0,0,-7.85,0.3,0,0,0,1,2,1,0
IDS20220090,2024-1,Ingeniería en Desarrollo de Software,2022,Regular,81.02,77.0,8.15,79.62,1,2,0,0,1,4.0,4.0,3,2,0,0,0,-5.37,8.35,0,1,0,1,0,0,0
IDS20220110,2022-1,Ingeniería en Desarrollo de Software,2022,Irregular,73.1,73.1,4.44,81.29,2,1,0,0,0,12.0,12.0,1,0,0,0,0,0.0,0.16,0,1,0,2,2,1,0
IDS20220110,2022-2,Ingeniería en Desarrollo de Software,2022,Irregular,77.5,81.9,8.15,87.51,0,2,0,0,0,10.0,10.0,2,0,0,0,0,8.8,7.29,0,1,0,2,2,1,0
IDS20220110,2023-1,Ingeniería en Desarrollo de Software,2022,Irregular,77.38,76.9,10.37,84.04,2,0,0,0,0,6.0,6.0,3,0,0,0,0,-0.6,2.52,0,0,0,0,2,1,0
IDS20220110,2024-1,Ingeniería en Desarrollo de Software,2022,Irregular,76.15,70.0,12.96,78.44,3,1,0,0,0,7.0,7.0,4,1,0,0,0,-7.38,4.48,0,1,0,1,1,1,0
IDS20220110,2024-2,Ingeniería en Desarrollo de Software,2022,Irregular,75.88,75.05,17.04,79.65,1,2,0,0,0,11.0,11.0,5,1,0,0,0,-1.1,6.5,0,1,0,2,0,0,0
IDS20220164,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,75.1,75.1,2.59,86.27,1,1,0,0,0,13.0,7.0,1,0,0,0,1,0.0,9.43,0,0,0,0,2,1,1
IDS20220164,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,74.45,73.8,5.19,79.66,1,2,0,0,0,7.0,7.0,2,0,0,0,0,-1.3,8.16,0,1,0,1,0,0,0
IDS20220164,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,77.67,80.9,9.63,82.93,0,2,0,0,0,12.0,12.0,3,0,0,0,0,6.45,1.21,0,0,0,1,2,0,0
IDS20220164,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,75.36,72.27,12.59,75.69,0,1,0,1,0,14.0,8.0,4,0,1,1,0,-5.41,5.72,1,1,1,1,2,1,0
IDS20220164,2024-1,Ingeniería en Desarrollo de Software,2022,Regular,75.46,76.2,15.19,84.68,2,0,0,1,0,7.0,7.0,5,0,0,1,0,0.84,7.8,0,2,0,2,1,0,0
IDS20220181,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,90.0,90.0,2.22,89.05,0,0,0,0,0,6.0,6.0,1,0,0,0,0,0.0,2.1,0,2,0,2,0,1,0
IDS20220181,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,82.17,78.25,6.3,82.74,0,1,0,0,0,11.0,11.0,2,0,0,0,0,-11.75,0.0,0,2,0,2,0,0,0
IDS20220181,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,80.73,79.3,12.59,81.02,2,0,0,0,0,17.0,17.0,3,0,0,0,0,-2.87,32.72,0,1,0,2,1,0,0
IDS20220181,2024-1,Ingeniería en Desarrollo de Software,2022,Regular,81.2,84.0,14.07,87.87,1,2,0,0,0,4.0,4.0,4,1,0,0,0,3.27,2.98,0,1,0,1,2,0,0
IDS20220206,2022-1,Ingeniería en Desarrollo de Software,2022,Irregular,74.93,74.93,5.56,82.07,2,2,0,0,0,15.0,15.0,1,0,0,0,0,0.0,14.83,0,2,0,3,2,1,0
IDS20220208,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,70.0,,0.0,83.57,0,2,0,0,0,4.0,0.0,1,0,0,0,1,,9.13,0,2,0,2,1,1,1
IDS20220208,2022-2,Ingeniería en Desarrollo de Software,2022,Irregular,64.4,64.4,1.48,66.97,1,5,1,1,1,17.0,4.0,2,0,2,2,0,0.0,192.41,2,2,2,2,3,1,0
IDS20220208,2023-2,Ingeniería en Desarrollo de Software,2022,Irregular,65.28,67.9,1.48,67.59,2,1,0,2,1,4.0,0.0,3,1,1,3,0,3.5,2.73,1,2,1,2,1,1,0
IDS20220208,2024-1,Ingeniería en Desarrollo de Software,2022,Irregular,64.74,62.6,1.48,66.17,0,3,0,3,1,4.0,0.0,4,1,1,4,0,-2.68,9.56,1,0,1,0,2,1,0
IDS20220217,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,81.0,81.0,2.59,84.96,2,0,0,0,0,7.0,7.0,1,0,0,0,0,0.0,9.16,0,1,0,1,0,1,0
IDS20220217,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,78.33,77.0,6.3,78.32,0,1,0,0,0,16.0,10.0,2,0,0,0,1,-4.0,4.84,0,1,0,2,1,0,1
IDS20220217,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,77.9,76.6,7.78,85.32,0,0,0,0,0,4.0,4.0,3,0,0,0,0,-1.73,2.26,0,1,0,1,1,1,0
IDS20220222,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,70.0,,0.0,76.83,2,1,0,0,0,8.0,0.0,1,0,0,0,1,,5.48,0,0,0,0,2,0,1
IDS20220222,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,82.1,82.1,2.22,87.88,1,2,0,0,0,6.0,6.0,2,0,0,0,0,0.0,2.38,0,0,0,0,1,1,0
IDS20220222,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,79.37,78.0,6.3,84.29,0,0,0,0,0,11.0,11.0,3,0,0,0,0,-4.1,0.16,0,1,0,2,1,1,0
IDS20220222,2025-1,Ingeniería en Desarrollo de Software,2022,Regular,82.06,86.1,10.0,79.73,0,2,0,0,1,10.0,10.0,4,3,0,0,0,6.73,2.25,0,2,0,2,1,0,0
IDS20220240,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,70.1,70.1,2.22,83.8,1,2,0,0,0,6.0,6.0,1,1,0,0,0,0.0,6.1,0,2,0,2,1,1,0
IDS20220240,2023-1,Ingeniería en Desarrollo de Software,2022,Regular,75.45,77.23,8.52,78.99,1,1,0,0,0,17.0,17.0,2,1,0,0,0,7.13,4.54,0,1,0,2,2,1,0
IDS20220240,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,77.65,82.05,12.22,83.99,2,2,0,0,0,10.0,10.0,3,1,0,0,0,6.6,21.62,0,0,0,1,0,0,0
IDS20220240,2024-1,Ingeniería en Desarrollo de Software,2022,Regular,77.37,75.7,13.7,84.45,2,0,0,0,0,4.0,4.0,4,1,0,0,0,-1.95,8.99,0,0,0,0,2,1,0
IDS20220240,2024-2,Ingeniería en Desarrollo de Software,2022,Regular,78.6,87.2,16.3,80.11,1,1,0,0,0,7.0,7.0,5,1,0,0,0,9.83,4.56,0,2,0,2,1,1,0
IDS20220240,2025-1,Ingeniería en Desarrollo de Software,2022,Regular,78.62,78.8,18.89,79.42,0,2,0,0,0,7.0,7.0,6,1,0,0,0,0.2,5.93,0,2,0,2,0,0,0
IDS20220283,2022-1,Ingeniería en Desarrollo de Software,2022,Irregular,65.5,65.5,0.0,68.98,1,2,0,1,0,6.0,0.0,1,0,1,1,0,0.0,8.0,1,1,1,1,3,1,0
IDS20220283,2022-2,Ingeniería en Desarrollo de Software,2022,Irregular,62.5,59.5,0.0,67.43,2,2,0,1,1,7.0,0.0,2,0,1,2,0,-6.0,3.64,2,2,2,2,1,1,0
IDS20220283,2023-1,Ingeniería en Desarrollo de Software,2022,Irregular,70.03,77.55,4.07,78.68,2,2,0,1,1,11.0,11.0,3,0,0,2,0,15.05,1.32,0,0,0,1,1,1,0
IDS20220283,2023-2,Ingeniería en Desarrollo de Software,2022,Irregular,64.1,56.2,6.3,57.2,1,6,2,2,2,14.0,6.0,4,0,2,4,0,-13.82,111.93,3,2,3,2,3,0,0
IDS20220303,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,70.0,,0.0,82.1,1,0,0,0,0,14.0,0.0,1,0,0,0,2,,6.81,0,2,0,2,0,0,1
IDS20220303,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,76.83,76.83,4.44,72.91,3,1,0,0,1,16.0,12.0,2,0,1,1,0,0.0,63.6,1,2,1,2,1,1,0
IDS20220303,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,74.22,66.4,4.44,68.6,0,3,0,0,2,4.0,0.0,3,1,1,2,0,-10.43,9.05,2,0,2,0,1,0,0
IDS20220314,2022-1,Ingeniería en Desarrollo de Software,2022,Baja Temporal,74.8,74.8,2.22,50.24,2,1,3,0,0,10.0,6.0,1,0,0,0,0,0.0,6.37,0,0,2,0,2,1,1
IDS20220314,2022-2,Ingeniería en Desarrollo de Software,2022,Baja Temporal,78.85,82.9,3.7,53.71,1,2,3,0,0,4.0,4.0,2,0,0,0,0,8.1,8.92,0,0,2,0,1,1,0
IDS20220322,2022-1,Ingeniería en Desarrollo de Software,2022,Regular,70.0,,0.0,83.55,2,2,0,0,0,6.0,0.0,1,0,0,0,1,,6.03,0,2,0,2,1,0,1
IDS20220322,2022-2,Ingeniería en Desarrollo de Software,2022,Regular,94.6,94.6,2.22,84.13,0,2,0,0,0,6.0,6.0,2,0,0,0,0,0.0,7.68,0,1,0,1,2,1,0
IDS20220322,2023-2,Ingeniería en Desarrollo de Software,2022,Regular,85.6,76.6,4.81,77.1,0,2,0,0,0,7.0,7.0,3,1,0,0,0,-18.0,7.97,0,1,0,1,0,1,0
IDS20220322,2025-1,Ingeniería en Desarrollo de Software,2022,Regular,83.27,78.6,6.3,78.41,2,0,0,0,1,4.0,4.0,4,3,0,0,0,-7.0,9.61,0,2,0,2,1,0,0
IDS20220368,2022-1,Ingeniería en Desarrollo de Software,2022,Irregular,75.7,75.7,4.07,81.62,1,2,0,0,0,11.0,11.0,1,0,0,0,0,0.0,25.0,0,2,0,2,1,1,0
IDS20220368,2022-2,Ingeniería en Desarrollo de Software,2022,Irregular,75.97,76.5,5.56,86.0,2,0,0,0,0,4.0,4.0,2,0,0,0,0,0.8,4.16,0,2,0,2,1,1,0
IDS20220378,2022-2,Ingeniería en Desarrollo de Software,2022,Baja Temporal,81.8,81.8,2.59,56.19,1,1,3,0,0,14.0,7.0,1,1,0,0,0,0.0,9.69,0,1,2,1,2,1,1
IDS20220378,2023-1,Ingeniería en Desarrollo de Software,2022,Baja Temporal,80.95,80.1,4.81,55.49,2,1,3,0,0,6.0,6.0,2,1,0,0,0,-1.7,3.28,0,1,2,1,2,2,0
IDS20220378,2024-1,Ingeniería en Desarrollo de Software,2022,Baja Temporal,79.7,77.2,7.04,51.69,1,0,3,0,1,6.0,6.0,3,2,0,0,0,-3.75,5.15,0,1,2,1,3,2,0
IDS20230018,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,78.4,78.4,2.59,80.84,0,0,0,0,0,15.0,7.0,1,0,0,0,2,0.0,3.29,0,2,0,2,2,0,1
IDS20230022,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,70.0,,0.0,79.03,1,2,0,0,0,6.0,0.0,1,0,0,0,1,,2.57,0,1,0,1,2,0,1
IDS20230022,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,70.0,,0.0,84.91,2,2,0,0,0,6.0,0.0,2,0,0,0,1,,4.22,0,0,0,0,1,1,1
IDS20230022,2023-1,Ingeniería en Desarrollo de Software,2023,Regular,84.95,84.95,4.81,86.5,0,0,0,0,0,13.0,13.0,3,0,0,0,0,0.0,1.56,0,0,0,1,2,0,0
IDS20230022,2024-1,Ingeniería en Desarrollo de Software,2023,Regular,82.5,77.6,6.67,84.45,1,0,0,0,0,5.0,5.0,4,0,0,0,0,-7.35,3.41,0,0,0,0,2,0,0
IDS20230079,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,83.92,83.92,9.26,84.23,0,1,0,0,0,25.0,25.0,1,0,0,0,0,0.0,8.83,0,1,0,2,0,1,0
IDS20230158,2022-1,Ingeniería en Desarrollo de Software,2023,Irregular,86.9,86.9,4.44,89.51,2,0,0,0,0,12.0,12.0,1,0,0,0,0,0.0,26.01,0,0,0,1,0,1,0
IDS20230158,2022-2,Ingeniería en Desarrollo de Software,2023,Irregular,86.8,86.7,8.15,84.97,0,1,0,0,0,10.0,10.0,2,0,0,0,0,-0.2,0.09,0,0,0,1,1,1,0
IDS20230168,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,70.0,,0.0,79.1,1,0,0,0,0,5.0,0.0,1,0,0,0,1,,9.71,0,1,0,1,0,1,1
IDS20230168,2022-2,Ingeniería en Desarrollo de Software,2023,Irregular,64.65,64.65,0.0,61.66,1,5,1,0,2,19.0,0.0,2,0,2,2,1,0.0,6.0,3,2,3,2,1,0,1
IDS20230168,2023-1,Ingeniería en Desarrollo de Software,2023,Regular,73.25,81.85,4.81,77.08,3,1,0,0,2,13.0,13.0,3,0,0,2,0,17.2,68.06,0,1,0,2,2,0,0
IDS20230168,2024-1,Ingeniería en Desarrollo de Software,2023,Irregular,71.1,62.5,4.81,64.57,2,2,0,0,3,7.0,0.0,4,0,1,3,0,-10.75,9.79,2,0,2,0,3,1,0
IDS20230180,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,82.8,82.8,1.48,82.97,1,0,0,0,0,4.0,4.0,1,0,0,0,0,0.0,7.2,0,0,0,0,0,0,0
IDS20230180,2023-1,Ingeniería en Desarrollo de Software,2023,Regular,83.75,84.7,2.96,89.19,1,2,0,0,0,4.0,4.0,2,0,0,0,0,1.9,7.83,0,0,0,0,2,1,0
IDS20230180,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,84.8,86.9,5.19,85.52,1,0,0,0,0,6.0,6.0,3,0,0,0,0,3.15,7.11,0,0,0,0,1,1,0
IDS20230183,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,71.2,71.2,2.22,71.57,1,3,0,0,1,10.0,6.0,1,0,1,1,0,0.0,40.96,1,2,1,2,2,0,0
IDS20230183,2023-2,Ingeniería en Desarrollo de Software,2023,Irregular,69.57,66.3,2.22,67.32,2,1,0,0,2,6.0,0.0,2,0,1,2,0,-4.9,9.84,2,0,2,0,3,0,0
IDS20230183,2024-1,Ingeniería en Desarrollo de Software,2023,Irregular,69.57,69.6,2.22,68.48,2,3,0,1,2,4.0,0.0,3,0,1,3,0,0.03,5.22,1,0,1,0,3,0,0
